Order ID,Order Date,Customer ID,City,Product,Category,Quantity,Price,Revenue,Month
989,2025-09-15,1402,Chennai,Tablet,Accessories,7.0,2125.0,14875,9
990,2025-09-16,1315,Delhi,Headphones,Electronics,9.0,4995.0,44955,9
991,2025-09-17,1043,Mumbai,Mobile,Accessories,8.0,2166.0,17328,9
992,2025-09-18,1302,Hyderabad,Headphones,Accessories,7.0,130.0,910,9
993,2025-09-19,1399,Chennai,Smartwatch,Gadgets,2.0,4410.0,8820,9
994,2025-09-20,1293,Bangalore,Tablet,Accessories,1.0,3360.0,3360,9
995,2025-09-21,1903,Mumbai,Headphones,Electronics,2.0,3840.0,7680,9
996,2025-09-22,1136,Bangalore,Headphones,Accessories,5.0,3944.0,19720,9
997,2025-09-23,1485,Bangalore,Laptop,Gadgets,1.0,4146.0,4146,9
998,2025-09-24,1319,Delhi,Laptop,Gadgets,5.0,3664.0,18320,9
999,2025-09-25,1510,Delhi,Laptop,Accessories,8.0,4248.0,33984,9
1000,2025-09-26,1912,Chennai,Tablet,Electronics,9.0,4221.0,37989,9
